,loc_id,week,ratio
236,10,26,0.1757744589671028
237,10,27,0.18157380682180785
238,10,28,0.1814048421317309
239,10,29,0.1575662884898093
240,11,6,1.0
241,11,7,0.9776015353172105
242,11,8,0.9575883553231441
243,11,9,0.9828459646523471
244,11,10,0.9777472819458523
245,11,11,1.0342574504320279
246,11,12,0.413364666979005
247,11,13,0.14140511397662817
248,11,14,0.1364038940911261
249,11,15,0.11500196393374065
250,11,16,0.11965276643330701
251,11,17,0.11791127193627111
252,11,18,0.11550937599804639
253,11,19,0.12245385019667464
254,11,20,0.12860887035259597
255,11,21,0.13674231746692023
256,11,22,0.14433964889453338
257,11,23,0.15176100707950846
258,11,24,0.15576138298340086
259,11,25,0.16923401128342858
260,11,26,0.17010541364891235
261,11,27,0.17936934402718288
262,11,28,0.18000651676441268
263,11,29,0.15673844668991024
264,12,6,1.0
265,12,7,0.9977772465192262
266,12,8,0.9797462134062016
267,12,9,1.0103543200924883
268,12,10,0.9996464768923116
269,12,11,1.0258940388237978
270,12,12,0.5270495075338547
271,12,13,0.17561955985439984
272,12,14,0.17639265480777847
273,12,15,0.15109755746785328
274,12,16,0.15375543970808883
275,12,17,0.1649474951336349
276,12,18,0.17684094540666442
277,12,19,0.19007058844411284
278,12,20,0.20093473122379432
279,12,21,0.2190229803737188
280,12,22,0.23027670599946234
281,12,23,0.23474307352441906
282,12,24,0.24118551974990451
283,12,25,0.2610741607233496
284,12,26,0.2632992804814861
285,12,27,0.26550693722032626
286,12,28,0.2667566251980134
287,12,29,0.24674881142604865
288,13,6,1.0
289,13,7,0.9955013327171559
290,13,8,0.9690497189552192
291,13,9,0.9773693298243507
292,13,10,0.9989043716159299
293,13,11,1.0237610125371857
294,13,12,0.47173707297237427
295,13,13,0.17894467962143687
296,13,14,0.16993843395593178
297,13,15,0.14333716216427964
298,13,16,0.1550973048413706
299,13,17,0.15707275569752943
300,13,18,0.14702659121858136
301,13,19,0.15321963188691137
302,13,20,0.1628817227575427
303,13,21,0.16263285264859043
304,13,22,0.17081312764078033
305,13,23,0.17463084831617726
306,13,24,0.1848705126195735
307,13,25,0.19523465522421127
308,13,26,0.19672461248646597
309,13,27,0.20486172117011137
310,13,28,0.21091992482570932
311,13,29,0.19199404492930774
312,14,6,1.0
313,14,7,1.0085813041431737
314,14,8,0.9783474457399197
315,14,9,1.0170328270916438
316,14,10,1.0245044903158065
317,14,11,1.0350624645949753
318,14,12,0.6043398039827698
319,14,13,0.22919655962658697
320,14,14,0.2375597890729705
321,14,15,0.21046337082309274
322,14,16,0.22883626633689688
323,14,17,0.25744583679577254
324,14,18,0.27327879118819187
325,14,19,0.31462130032043034
326,14,20,0.35451454788601117
327,14,21,0.3612213847743326
328,14,22,0.38533414350833495
329,14,23,0.36959203594048534
330,14,24,0.3741960504777183
331,14,25,0.3942122817627574
332,14,26,0.39177443353910235
333,14,27,0.38249616567490213
334,14,28,0.37740358903089977
335,14,29,0.31808169320830004
336,15,6,1.0
337,15,7,0.992032490291483
338,15,8,0.9865825254145066
339,15,9,0.9858758398010841
340,15,10,1.0141682627340582
341,15,11,1.0643786368523704
342,15,12,0.5580417065524983
343,15,13,0.19177028772840204
344,15,14,0.19532018112725624
345,15,15,0.1730115973512786
346,15,16,0.2011675688947833
347,15,17,0.20625658045435502
348,15,18,0.21118612622446023
349,15,19,0.22621430255996514
350,15,20,0.23971542278046912
351,15,21,0.24637884147837474
352,15,22,0.2535994474148665
353,15,23,0.2711697332684403
354,15,24,0.27976921378550623
355,15,25,0.29537377848184215
356,15,26,0.3076598022080855
357,15,27,0.3069900288229751
358,15,28,0.3105333660639279
359,15,29,0.2514532643389579
360,16,6,1.0
361,16,7,0.9763154179427438
362,16,8,0.9768379418598306
363,16,9,0.9781348811973091
364,16,10,0.983564483270321
365,16,11,1.0178461022064087
366,16,12,0.5701040898132168
367,16,13,0.19591694525014353
368,16,14,0.1967392455326568
369,16,15,0.17269240998804666
370,16,16,0.21911132572062522
371,16,17,0.218937227465584
372,16,18,0.20208149522561714
373,16,19,0.217874000627894
374,16,20,0.22121980290652996
375,16,21,0.23658716560439794
376,16,22,0.24920066916469982
377,16,23,0.26470632532596106
378,16,24,0.25782375312586225
379,16,25,0.2915293766872796
380,16,26,0.2869703859342522
381,16,27,0.3051451536625819
382,16,28,0.2921694618315325
383,16,29,0.25836336452480474
384,17,6,1.0
385,17,7,0.9141929499072357
386,17,8,0.9981447124304267
387,17,9,0.9081632653061226
388,17,10,0.9791280148423006
389,17,11,1.2476808905380334
390,17,12,0.5932282003710575
391,17,13,0.44063079777365494
392,17,14,0.3910018552875696
393,17,15,0.3300865800865801
394,17,16,0.44248608534322825
395,17,17,0.3775510204081633
396,17,18,0.3414888682745826
397,17,19,0.3705936920222635
398,17,20,0.3747680890538033
399,17,21,0.37662337662337664
400,17,22,0.39019016697588127
401,17,23,0.42053184910327773
402,17,24,0.4452690166975881
403,17,25,0.4417903525046382
404,17,26,0.4325139146567718
405,17,27,0.4742578849721707
406,17,28,0.42764378478664195
407,17,29,0.3397495361781076
408,18,6,1.0
409,18,7,0.9954138176817469
410,18,8,0.9694984057125217
411,18,9,0.9940987380615112
412,18,10,1.002396327446875
413,18,11,1.0404583661081286
414,18,12,0.5929636581427759
415,18,13,0.1789721426382489
416,18,14,0.18257525479700304
417,18,15,0.1535539968948112
418,18,16,0.17515720497398996
419,18,17,0.18885294688670737
420,18,18,0.22209831967804258
421,18,19,0.23804304969429316
422,18,20,0.26762590678245707
423,18,21,0.2878828657984517
424,18,22,0.31067134828021614
425,18,23,0.343240112061834
426,18,24,0.362026734693149
427,18,25,0.38318368701649674
428,18,26,0.3997215841770049
429,18,27,0.3926384077048102
430,18,28,0.40178288903674314
431,18,29,0.26113853832663253
432,19,6,1.0
433,19,7,1.0085798402288169
434,19,8,0.9884621097510258
435,19,9,1.0241272610469385
436,19,10,1.0439909664019291
437,19,11,1.0680624232324911
438,19,12,0.5665568142304572
439,19,13,0.19825109548115688
440,19,14,0.19404184442984976
441,19,15,0.14988616454518902
442,19,16,0.15185449038412602
443,19,17,0.16127945639448854
444,19,18,0.20613448120237307
445,19,19,0.2283207108564903
446,19,20,0.25109280296844977
447,19,21,0.272994276860988
448,19,22,0.30946329969741254
449,19,23,0.32869402291110617
450,19,24,0.3464510309903797
451,19,25,0.37957032714131694
452,19,26,0.39002440663176174
453,19,27,0.39816029901986305
454,19,28,0.4099188303883778
455,19,29,0.33249768505224697
